Date,SF,SF_lo,SF_hi,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,GP,GP_lo,GP_hi,LAB,LAB_lo,LAB_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi,OTH,OTH_lo,OTH_hi
29/06/2020,0.270823295,0.251718548,0.288853191,0.142192112,0.121761286,0.164257608,0.349823818,0.32116933,0.381351839,0.076175018,0.059236705,0.097697506,0.030282422,0.02283073,0.038493281,0.023084228,0.01658882,0.02956917,0.01546721,0.011469215,0.019890343,0.01070433,0.005703988,0.016309,0.081447567,0.057915572,0.109190402
30/06/2020,0.271027116,0.252066666,0.289365225,0.142004007,0.122212859,0.164336358,0.349932921,0.321170059,0.381153754,0.075423582,0.057986928,0.09627142,0.030373601,0.022800002,0.038673018,0.023101274,0.016635251,0.029478693,0.015486538,0.011496196,0.019884076,0.010720508,0.005640305,0.016257076,0.081930453,0.058993945,0.110062376
01/07/2020,0.271251539,0.252097322,0.289616005,0.14179948,0.122115185,0.163800537,0.350218767,0.321069575,0.382206367,0.07458301,0.05710808,0.096493079,0.030424014,0.022871042,0.038683098,0.023110245,0.016595305,0.029731597,0.015525384,0.011420927,0.020109036,0.01074224,0.005747583,0.016290129,0.082345321,0.058830117,0.110992764
02/07/2020,0.271456072,0.252951121,0.289694657,0.141673918,0.121295075,0.163528525,0.350424817,0.321270975,0.382557657,0.073847117,0.05643351,0.094938171,0.030452919,0.022942626,0.03868403,0.023138049,0.016630998,0.029629431,0.015553859,0.011433879,0.020066497,0.010771846,0.005837767,0.016044008,0.082681402,0.058677492,0.111351725
03/07/2020,0.271561098,0.253001422,0.290072368,0.141622295,0.12119193,0.163571914,0.350712525,0.321194747,0.382554606,0.073043743,0.056048683,0.093580729,0.030525269,0.022906803,0.038962538,0.023161125,0.016598961,0.029779671,0.015580492,0.011398769,0.020071093,0.010796182,0.005954784,0.016169987,0.082997271,0.059452463,0.110717151
04/07/2020,0.271732081,0.252913483,0.290459841,0.14148925,0.120878343,0.163180206,0.350831271,0.322235121,0.382879157,0.072244406,0.055967313,0.092654913,0.030616579,0.022818182,0.038682136,0.023154468,0.016701202,0.029658833,0.015615749,0.011332394,0.020174906,0.010823888,0.006016743,0.016037431,0.083492309,0.060341735,0.112064272
05/07/2020,0.271930334,0.253479572,0.29036763,0.141298962,0.119922966,0.163060758,0.351019905,0.32207486,0.383057222,0.071543113,0.055140972,0.092453771,0.030666647,0.023069611,0.038741445,0.023154909,0.016831799,0.029675951,0.015644582,0.01138582,0.020243814,0.010838206,0.005968083,0.01623496,0.083903343,0.061156864,0.111262961
06/07/2020,0.2720295,0.252903099,0.290884029,0.141160365,0.120422663,0.163318533,0.351309207,0.323000432,0.383676337,0.070693828,0.05459082,0.090612092,0.030727916,0.023146993,0.038876119,0.023159918,0.016744871,0.029739435,0.015673906,0.011322258,0.02017093,0.010854723,0.005851316,0.016300374,0.084390637,0.061827877,0.111449056
07/07/2020,0.272236876,0.253982041,0.291028163,0.141098814,0.120559235,0.162809009,0.35148112,0.323591184,0.383084636,0.069869534,0.053710209,0.089291766,0.030769401,0.023192345,0.038752437,0.023165273,0.016711659,0.029866486,0.015702682,0.011511156,0.020288936,0.01088417,0.006004631,0.01630785,0.084792131,0.062437149,0.111887134
08/07/2020,0.272490772,0.254042898,0.291363385,0.141075956,0.120395562,0.162834992,0.351584065,0.323249564,0.38405022,0.06900315,0.052987612,0.088660428,0.030857936,0.023361363,0.038786232,0.023165508,0.016916306,0.029731912,0.01572756,0.011548883,0.020301456,0.010902953,0.005970179,0.016327897,0.085192101,0.062522896,0.111250662
09/07/2020,0.272692388,0.254008026,0.291226938,0.140878094,0.121084684,0.161575033,0.351821629,0.32310841,0.384018871,0.068221,0.052668469,0.086544839,0.030937084,0.023390569,0.038693688,0.023168454,0.016896635,0.029678134,0.015762444,0.011628066,0.020355943,0.010921552,0.005969146,0.016379669,0.085597355,0.062227082,0.112381301
10/07/2020,0.272867561,0.254121812,0.291130815,0.140903078,0.121200149,0.161740613,0.351878286,0.323454368,0.384790179,0.067394277,0.052579292,0.084819889,0.030977665,0.023528735,0.038630404,0.023179183,0.017082352,0.02946719,0.015777875,0.011593326,0.020366572,0.010949701,0.00608692,0.016459922,0.086072374,0.063396845,0.112447234
11/07/2020,0.273020741,0.254822682,0.291462992,0.140834077,0.121397528,0.160877259,0.352170983,0.324355711,0.38369339,0.066556152,0.051964788,0.083610674,0.031047035,0.023403327,0.038862198,0.02315651,0.01712125,0.029455349,0.015792941,0.011625778,0.020447573,0.010984861,0.006159008,0.016491206,0.086436701,0.064396207,0.111644184
12/07/2020,0.273242354,0.254904581,0.291699866,0.140701409,0.121842939,0.160605033,0.352346423,0.325511043,0.382752065,0.065731214,0.051777143,0.082544057,0.031110086,0.02380907,0.038872309,0.023164439,0.01732169,0.029388201,0.015830888,0.011706187,0.020457381,0.01100994,0.006250209,0.016270796,0.086863248,0.065066902,0.110985753
13/07/2020,0.273494516,0.25556629,0.29107494,0.140545617,0.121602251,0.160345336,0.352458421,0.326284555,0.381201604,0.064997014,0.051415456,0.080732635,0.031178635,0.023842003,0.038848262,0.023159438,0.017243143,0.029192493,0.01587496,0.011731039,0.020400354,0.011039148,0.006176268,0.01616149,0.087252252,0.066123949,0.111216452
14/07/2020,0.273736192,0.256641374,0.291265076,0.140377668,0.122138584,0.158927362,0.352789029,0.327925828,0.380422241,0.064191016,0.050870822,0.079070074,0.031214497,0.024109606,0.038818216,0.023162439,0.017458325,0.029174569,0.015911711,0.011823794,0.020486106,0.011055311,0.006305008,0.016208968,0.087562138,0.065920293,0.110723732
15/07/2020,0.273945644,0.256755048,0.29101851,0.140323685,0.122324551,0.158625187,0.352798898,0.328740512,0.380061173,0.063446117,0.051227163,0.076665221,0.031274484,0.024034689,0.038986341,0.02317856,0.017524174,0.028973293,0.015947932,0.011835119,0.020632922,0.011075941,0.00630032,0.0162319,0.088008739,0.066773243,0.111019758
16/07/2020,0.27417926,0.256717946,0.290928951,0.140155011,0.122535845,0.157871686,0.353056059,0.33014438,0.378218661,0.06263846,0.050791707,0.074936045,0.031379604,0.024282455,0.038779153,0.023181317,0.017617214,0.028909945,0.015991884,0.011767365,0.020552314,0.011093844,0.006304515,0.016180681,0.088324561,0.068044018,0.110864801
17/07/2020,0.274396686,0.257702068,0.291239858,0.140017917,0.123601875,0.157179269,0.353252014,0.330863759,0.377870757,0.061922366,0.050146551,0.073450514,0.031430307,0.024409879,0.038904288,0.023141984,0.01768861,0.028698481,0.016021527,0.011916516,0.020539327,0.011103662,0.006440249,0.016031737,0.088713537,0.068344922,0.110587559
18/07/2020,0.274678947,0.258800539,0.290816167,0.139832346,0.125074233,0.155709004,0.353393989,0.332181266,0.375835871,0.061263771,0.050662286,0.072083881,0.031509871,0.024562314,0.038696719,0.023113227,0.017882757,0.028603796,0.016037972,0.011965462,0.020531996,0.011116608,0.006386516,0.016115493,0.08905327,0.06951224,0.109402389
19/07/2020,0.275360288,0.259665667,0.291306752,0.14077873,0.125060025,0.157151504,0.350644484,0.329655271,0.37346427,0.061056117,0.050303541,0.071814475,0.031629957,0.024596909,0.038886866,0.023316375,0.018014316,0.028812472,0.016077515,0.012001686,0.020574355,0.011160902,0.006439011,0.016102583,0.089975632,0.070803948,0.110231348
20/07/2020,0.275983733,0.260024028,0.292123055,0.141729234,0.125938156,0.158727416,0.347992482,0.326620655,0.370423807,0.060859435,0.050151666,0.071764309,0.03173645,0.024671223,0.038971613,0.023488299,0.018304443,0.029112533,0.016111089,0.012008322,0.020698105,0.011179702,0.006562765,0.016055316,0.090919576,0.071972808,0.111255463
21/07/2020,0.276694345,0.26079816,0.292607483,0.142658206,0.126492221,0.159496468,0.345300155,0.324529933,0.367411634,0.060580114,0.049768497,0.071905308,0.031837272,0.024762878,0.039224667,0.023693936,0.018373677,0.029170152,0.016138457,0.01203303,0.020634912,0.011222147,0.006654382,0.016014724,0.091875368,0.073586788,0.111499584
22/07/2020,0.277384431,0.261689939,0.293539427,0.143687583,0.127215893,0.161210599,0.342574946,0.322225,0.363870305,0.060335031,0.049605772,0.071439873,0.031935275,0.024808274,0.038969743,0.023870863,0.018644758,0.029196042,0.016178138,0.011982955,0.020570605,0.011255888,0.006807199,0.015912023,0.092777843,0.074660741,0.112069368
23/07/2020,0.278046732,0.262740115,0.294241921,0.144628022,0.128234885,0.161806835,0.340001101,0.320116304,0.359966446,0.060081562,0.049076071,0.071340623,0.032041408,0.024912843,0.03909976,0.024077565,0.018829999,0.029529902,0.016219386,0.012119452,0.020523592,0.011294427,0.006808102,0.015925966,0.093609797,0.075877093,0.111449108
24/07/2020,0.278470911,0.262294778,0.294691814,0.144344946,0.127398248,0.16272452,0.340247131,0.318893063,0.362376546,0.0596341,0.048659038,0.071919236,0.032185867,0.024855089,0.039537509,0.024202802,0.018696551,0.029858671,0.016224872,0.012098278,0.020733069,0.011329163,0.00686143,0.016136608,0.093360208,0.075150238,0.11289819
25/07/2020,0.278931183,0.262274196,0.29547708,0.143951367,0.126629765,0.163046149,0.340458861,0.317222773,0.36447757,0.059202836,0.047651736,0.072161198,0.032280036,0.024848933,0.039752042,0.02433422,0.018794422,0.030293701,0.016229096,0.012124562,0.020811869,0.011364073,0.006831645,0.016191456,0.093248329,0.074271988,0.113840727
26/07/2020,0.279326865,0.262586217,0.296751596,0.143607982,0.125141453,0.163701299,0.340860219,0.316194319,0.366959383,0.058750611,0.04676327,0.072240952,0.032403234,0.024859283,0.040189525,0.024476373,0.018695216,0.030640343,0.016233803,0.012080861,0.020948693,0.011394538,0.006816306,0.01626895,0.092946377,0.072994155,0.114007563
27/07/2020,0.279659785,0.262234976,0.297581254,0.143353498,0.124498498,0.164125886,0.3411996,0.315646488,0.3687692,0.05827853,0.045876226,0.072148245,0.032537101,0.024863333,0.040731114,0.024613859,0.018682326,0.030889796,0.016229854,0.01209806,0.021119771,0.011420158,0.006832112,0.016280914,0.092707614,0.072305214,0.115387345
28/07/2020,0.279993513,0.262516863,0.297949527,0.143026174,0.12299657,0.164507573,0.341675147,0.315293793,0.369667893,0.057788842,0.045116539,0.071665533,0.032635341,0.024860526,0.041456938,0.024722945,0.018673124,0.031279858,0.016224074,0.012002988,0.021026433,0.01144157,0.006782097,0.016174808,0.092492394,0.072259387,0.114360717
29/07/2020,0.280371358,0.262594767,0.298804742,0.142679316,0.122177308,0.164184723,0.342035296,0.314979588,0.370466536,0.057389965,0.044711363,0.071472142,0.032775562,0.025059715,0.041682341,0.024854591,0.018704284,0.03150082,0.016247445,0.01202215,0.021097922,0.011476835,0.006817262,0.016363018,0.092169631,0.070726541,0.114561006
30/07/2020,0.280856119,0.262929274,0.299249134,0.142293677,0.121217733,0.164176522,0.342248761,0.314957255,0.371033475,0.056938188,0.044027745,0.071669381,0.03294479,0.025204615,0.041950952,0.0249514,0.018670938,0.031969188,0.016239932,0.011953395,0.021031239,0.011517721,0.006842777,0.016471859,0.092009412,0.0703182,0.115691163
31/07/2020,0.281244734,0.263218032,0.299965309,0.142000865,0.120709837,0.163613075,0.342545073,0.314271303,0.371395166,0.056513241,0.0435841,0.071466457,0.0330523,0.025137991,0.041753535,0.025086409,0.018762692,0.032135013,0.016238967,0.011966816,0.021134446,0.011532477,0.006875186,0.016537081,0.091785934,0.070030275,0.11593485
01/08/2020,0.281693394,0.263714047,0.299783048,0.141505336,0.120526645,0.163629743,0.342755512,0.314020118,0.372006082,0.056088167,0.042869552,0.071425429,0.033170483,0.025172025,0.042082973,0.025249259,0.018741983,0.032589473,0.016240543,0.011908756,0.021132224,0.011573912,0.006946894,0.016477522,0.091723394,0.069645264,0.116531136
02/08/2020,0.282080791,0.26361288,0.300861283,0.14112513,0.11947175,0.163865841,0.343138451,0.313631222,0.3742552,0.055602146,0.042211034,0.071043763,0.033309378,0.025214386,0.042587685,0.025384125,0.018941705,0.033041117,0.016261559,0.011924712,0.021189058,0.011609177,0.007016885,0.016643881,0.091489242,0.069417507,0.116598366
03/08/2020,0.282483999,0.264333586,0.301400772,0.140820248,0.119093559,0.163635606,0.343325992,0.313749446,0.374568767,0.055250574,0.041652641,0.070360298,0.033416276,0.025344022,0.04277152,0.025493923,0.018864306,0.033244115,0.016260235,0.011899228,0.021205575,0.011633061,0.007063631,0.016693744,0.091315691,0.069384219,0.115616582
04/08/2020,0.282876982,0.264783641,0.302267375,0.140490364,0.118919392,0.164139519,0.343667604,0.313677557,0.374632331,0.054829729,0.04147806,0.070369499,0.033492395,0.025259214,0.043114552,0.025637865,0.018977791,0.033361777,0.016269209,0.011858365,0.02135636,0.011671508,0.007080681,0.016741662,0.091064343,0.069478694,0.115599025
05/08/2020,0.283326273,0.264641497,0.302306217,0.140155622,0.118736582,0.163427778,0.343988504,0.31451438,0.375759295,0.054399978,0.041036857,0.06987864,0.033625018,0.02540288,0.043261873,0.025767621,0.019196577,0.03340678,0.016272099,0.011888481,0.021438583,0.011693638,0.00715471,0.016875109,0.090771248,0.069267645,0.115349998
06/08/2020,0.283717429,0.264616311,0.302869299,0.139819442,0.118559724,0.162745946,0.344361208,0.314403145,0.375248651,0.053902535,0.040699885,0.069215624,0.033740249,0.025549491,0.043456484,0.02589268,0.019151148,0.033517593,0.016289776,0.011848713,0.021253512,0.011724346,0.007038172,0.016841249,0.090552335,0.069246393,0.114665004
07/08/2020,0.28411959,0.265518555,0.303247198,0.139448857,0.117987541,0.161820628,0.344598161,0.315170096,0.375775595,0.053485154,0.03993444,0.068564547,0.0338888,0.025723099,0.043777541,0.026032587,0.019338705,0.033753196,0.016284637,0.011880095,0.021192455,0.011754288,0.007161463,0.01683843,0.090387926,0.06924314,0.114594528
08/08/2020,0.284556365,0.265337706,0.304275708,0.139035373,0.117731969,0.160950015,0.344954815,0.315723758,0.375737076,0.053019688,0.039615561,0.068239717,0.033992071,0.025532076,0.044025645,0.026172687,0.019434427,0.03405308,0.016284466,0.011956363,0.021425146,0.01176393,0.007128559,0.016854611,0.090220606,0.069795975,0.114502137
09/08/2020,0.284997189,0.266230635,0.304871579,0.138737411,0.117422543,0.160802788,0.34527522,0.31593425,0.375383476,0.052500191,0.039122882,0.066978817,0.034111931,0.025596123,0.044116443,0.026318395,0.019595293,0.034396019,0.016293439,0.011947318,0.021336195,0.011778731,0.007148338,0.016885871,0.089987493,0.069292335,0.113672879
10/08/2020,0.285398815,0.266838477,0.305229574,0.138642317,0.117309291,0.161262113,0.345377405,0.316238178,0.375877161,0.052049444,0.038694987,0.066429191,0.034243744,0.025682484,0.04439288,0.026417927,0.019552391,0.034308703,0.016314465,0.01193092,0.021364634,0.011814784,0.007263969,0.016937868,0.089741099,0.069058559,0.11338915
11/08/2020,0.285831941,0.267186339,0.305144158,0.138360803,0.117367528,0.160049811,0.345684823,0.316724171,0.375524626,0.051609577,0.038411668,0.065775157,0.034378495,0.025408633,0.044306531,0.026562623,0.01960053,0.03469564,0.016321697,0.012003222,0.021393966,0.011824663,0.007262716,0.016840033,0.089425378,0.069173755,0.113026131
12/08/2020,0.286110015,0.267385744,0.305864112,0.137958225,0.11724485,0.158397464,0.346059798,0.317661164,0.376339246,0.051236094,0.03812421,0.064987277,0.034509817,0.026025195,0.044713852,0.026708844,0.019711507,0.035093152,0.016316065,0.01196772,0.021336201,0.011848114,0.007286828,0.01687717,0.089253028,0.068340527,0.112957839
13/08/2020,0.286495946,0.267844902,0.305542905,0.137541089,0.117117875,0.158479954,0.346402128,0.318697076,0.376336015,0.050802739,0.038178841,0.064672344,0.034627076,0.026196462,0.044985268,0.026856987,0.019907647,0.035165433,0.016311291,0.011946217,0.021170292,0.011881246,0.007360743,0.016770009,0.089081499,0.069481709,0.111267938
14/08/2020,0.28694469,0.268632999,0.306080661,0.137339201,0.117340506,0.157582817,0.346527319,0.319873655,0.376210319,0.050371477,0.037829172,0.063583029,0.034771694,0.026081743,0.044910261,0.026968897,0.020026808,0.034947936,0.016310446,0.01198268,0.021274491,0.011901118,0.007398608,0.016787935,0.088865159,0.069994105,0.109953287
15/08/2020,0.287415578,0.2695175,0.306326751,0.136972454,0.117365809,0.157011508,0.346685472,0.319194618,0.375826394,0.050018117,0.037835487,0.063054315,0.034886607,0.026388663,0.044749123,0.027129848,0.020184093,0.035576861,0.01631119,0.0119956,0.021332314,0.011909421,0.007387144,0.016747055,0.088671313,0.069923543,0.109496405
16/08/2020,0.287907368,0.269902293,0.306647091,0.136584658,0.117373112,0.156023304,0.34704229,0.321020448,0.37527524,0.049573175,0.037858947,0.062081839,0.035003451,0.026509521,0.044927347,0.027253337,0.020402257,0.035738977,0.016338091,0.012113289,0.021253578,0.01192027,0.007450058,0.016567977,0.088377361,0.070031672,0.10834821
17/08/2020,0.288263912,0.270337601,0.307216486,0.136309243,0.117562897,0.15486292,0.347197866,0.321796829,0.375879968,0.049223544,0.03747651,0.061260709,0.035118679,0.026676283,0.044911499,0.027394382,0.020649399,0.03556366,0.01632382,0.012087752,0.021007486,0.01194115,0.00750076,0.016707029,0.088227403,0.07056202,0.107494288
18/08/2020,0.288761421,0.271226485,0.307398746,0.135988684,0.117860117,0.154074344,0.34735592,0.321995893,0.374243522,0.04880922,0.037524681,0.060274836,0.035224282,0.027071565,0.044850153,0.027545223,0.020633245,0.035629026,0.016317373,0.012051463,0.020999095,0.011951298,0.007501978,0.016615587,0.088046578,0.070522872,0.107481508
19/08/2020,0.289189268,0.272041685,0.307345081,0.135589547,0.11763291,0.15307932,0.347642016,0.322621868,0.373614279,0.048403167,0.037460226,0.059412998,0.035326763,0.027091994,0.04455631,0.027715995,0.021015215,0.035445554,0.016353706,0.012155751,0.021056827,0.011978248,0.007653202,0.016566899,0.087801291,0.071198989,0.105996638
20/08/2020,0.289633322,0.273043258,0.307664879,0.135259683,0.118120555,0.152227928,0.347801407,0.323896142,0.373508008,0.047997348,0.037511256,0.058559276,0.03549317,0.027450297,0.044415708,0.027850412,0.021126561,0.035727297,0.016369806,0.012327319,0.020982747,0.012001351,0.007618372,0.016679876,0.087593502,0.072014185,0.104821227
21/08/2020,0.290039968,0.273369928,0.307513692,0.134872623,0.11811332,0.150876083,0.348095061,0.325037344,0.372539159,0.047596646,0.037639381,0.057810075,0.035619381,0.027810494,0.044680211,0.027993716,0.021263569,0.035894458,0.016374541,0.012205862,0.020933032,0.012016846,0.00772888,0.016575875,0.087391219,0.072712991,0.103380556
22/08/2020,0.290435733,0.274396727,0.307269817,0.13448112,0.118451092,0.149211088,0.348345731,0.326479962,0.371161357,0.047152555,0.037943643,0.056652578,0.035761837,0.028049307,0.044260513,0.028129197,0.021433391,0.0360229,0.016379249,0.01234912,0.020939797,0.012034636,0.007868476,0.016461867,0.087279941,0.073521783,0.101394712
23/08/2020,0.290379931,0.274074787,0.307399107,0.134873658,0.118474321,0.150701033,0.347295977,0.325187348,0.37136659,0.047500729,0.037752489,0.05727192,0.035666787,0.028217852,0.044398992,0.028113896,0.021304461,0.036118191,0.016423303,0.012277732,0.020923523,0.012125114,0.007934303,0.016566158,0.087620606,0.072624685,0.102975249
24/08/2020,0.290289496,0.27385284,0.307516542,0.135190303,0.117871121,0.151704821,0.346337713,0.322939591,0.370940738,0.047828118,0.037688526,0.058043321,0.035573274,0.027879195,0.044662187,0.028079765,0.021274839,0.03612379,0.016461999,0.012297732,0.020888218,0.012215543,0.007941333,0.016639578,0.088023789,0.072702355,0.104714122
25/08/2020,0.290183922,0.273546329,0.307914765,0.135696068,0.118343374,0.152692931,0.345261347,0.320760036,0.370947157,0.048121578,0.038116663,0.058473356,0.035474822,0.027887562,0.044263661,0.02802069,0.021130884,0.036049074,0.016512712,0.012460175,0.02096779,0.012302945,0.008006087,0.01681566,0.088425916,0.072130774,0.105528824
26/08/2020,0.290119001,0.273745523,0.307546121,0.136133364,0.118461104,0.153206847,0.344300395,0.320016348,0.369950163,0.048377174,0.037898682,0.059517657,0.035354841,0.027829693,0.044123663,0.027991154,0.021211876,0.035813013,0.016552611,0.012456014,0.021009459,0.012407918,0.008096262,0.016791072,0.088763543,0.072671947,0.107272019
27/08/2020,0.290004854,0.272945102,0.307236267,0.136505017,0.118559302,0.153709718,0.343241678,0.318203961,0.369057316,0.048709888,0.038062744,0.060258609,0.035208688,0.027747091,0.043636683,0.027983479,0.021253453,0.035430044,0.016598573,0.01249404,0.021051216,0.012497316,0.00812232,0.016895164,0.089250507,0.07274253,0.107836965
28/08/2020,0.289960535,0.272886122,0.307168231,0.136998906,0.118581784,0.154449073,0.34219555,0.317594924,0.368289056,0.04902123,0.038152798,0.060386787,0.035104833,0.027541657,0.043627671,0.027974379,0.021225911,0.035152159,0.016629941,0.01259602,0.021165607,0.012593438,0.008277468,0.017079919,0.089521187,0.073402752,0.10884599
29/08/2020,0.289868804,0.272774682,0.306745872,0.137420294,0.119579293,0.154465227,0.34109736,0.316932139,0.366325933,0.049329615,0.03870648,0.060795036,0.035012204,0.02765593,0.043287279,0.027970245,0.021252287,0.035152498,0.01667566,0.012634865,0.021149859,0.012663701,0.008279557,0.016907622,0.089962118,0.073548792,0.10856012
30/08/2020,0.289905617,0.272787156,0.306944521,0.137810065,0.120302966,0.154987617,0.339933911,0.315064136,0.364367346,0.049629896,0.039293658,0.061135435,0.034942216,0.02760135,0.043348704,0.027973911,0.021509083,0.035321367,0.016718154,0.012544861,0.021183139,0.012741962,0.008484697,0.017028045,0.090344269,0.073182409,0.109389929
31/08/2020,0.289817137,0.272982873,0.306310055,0.138243897,0.120988307,0.155172324,0.33894051,0.315320797,0.363500237,0.049905448,0.03973966,0.061637939,0.034836922,0.027454346,0.042900953,0.02793054,0.021422744,0.035039452,0.016757942,0.012615967,0.021084302,0.012823066,0.008539418,0.017158225,0.090744537,0.07388471,0.110317073
01/09/2020,0.28975415,0.273862257,0.306274916,0.138658137,0.12171516,0.155667644,0.337949094,0.313860087,0.360784837,0.050188443,0.040067533,0.061669056,0.03472255,0.027520419,0.042683988,0.027920337,0.021473527,0.034806749,0.016803548,0.012740596,0.021234331,0.012899282,0.00865824,0.017222119,0.091104459,0.074728229,0.110728778
02/09/2020,0.28973123,0.273939761,0.306012832,0.139104705,0.122542415,0.155965287,0.336899158,0.313876679,0.359906297,0.050484061,0.040320044,0.062402809,0.034636068,0.027710587,0.042217224,0.027894868,0.021758362,0.034601017,0.016837331,0.012865822,0.021174223,0.012995107,0.00873686,0.017144683,0.091417472,0.075431381,0.110687574
03/09/2020,0.289670247,0.274334424,0.305696484,0.139510736,0.12350064,0.156176579,0.335826543,0.31344729,0.358091151,0.050802264,0.041127928,0.062838195,0.034558745,0.027626326,0.041907757,0.027876061,0.021977177,0.034611528,0.016877536,0.013029614,0.02115078,0.013090246,0.008942236,0.017320452,0.091787622,0.075684013,0.110253225
04/09/2020,0.289586314,0.274178409,0.305342216,0.140016524,0.124794907,0.156183146,0.334738654,0.312817551,0.355920133,0.051065162,0.041433672,0.063074849,0.034497656,0.027571412,0.041558908,0.027837664,0.021890316,0.03440842,0.016919308,0.013131596,0.021141663,0.013164603,0.00890114,0.017370917,0.092174117,0.075891081,0.109626925
05/09/2020,0.289463135,0.274949823,0.30468568,0.140466639,0.125791605,0.155662379,0.333717094,0.313472136,0.353305477,0.051401794,0.041937902,0.06269605,0.034362057,0.027607298,0.041097294,0.027810826,0.022098439,0.034045304,0.016958726,0.013162491,0.021266999,0.013257624,0.009008261,0.017397383,0.092562105,0.077180824,0.109399535
06/09/2020,0.289469069,0.27511704,0.303835192,0.140848586,0.126745577,0.154467907,0.332686797,0.314469549,0.350814764,0.051688546,0.04263473,0.062446159,0.034271416,0.027770689,0.040830065,0.027789316,0.022338014,0.033592731,0.017008615,0.013310502,0.02123231,0.013357612,0.009231361,0.017448136,0.092880044,0.078931423,0.107610934
07/09/2020,0.289696339,0.275251511,0.303609985,0.141919542,0.127580159,0.156109203,0.332272825,0.313536321,0.35041443,0.051400434,0.042535095,0.062080302,0.034249106,0.027864038,0.040874616,0.02772549,0.022306734,0.033258493,0.017058945,0.013341973,0.021120182,0.013401781,0.00931052,0.017427391,0.092275537,0.078393747,0.107190399
08/09/2020,0.289910079,0.275701015,0.304015639,0.142975778,0.12880036,0.156960841,0.331740525,0.313481475,0.349530051,0.051175062,0.042378334,0.061633465,0.034256672,0.027773697,0.040842799,0.027676295,0.022396497,0.033113424,0.017108609,0.013337662,0.021051154,0.013457835,0.009488747,0.017536163,0.091699145,0.07773075,0.106253006
09/09/2020,0.290043903,0.275810794,0.303769185,0.144058838,0.129869381,0.158544795,0.331219068,0.313172151,0.349134567,0.050984033,0.042111688,0.060941313,0.03428257,0.027761027,0.040784663,0.02763592,0.022519795,0.033059391,0.017152991,0.013352992,0.021151464,0.013495629,0.009504176,0.01748941,0.091127049,0.0776675,0.105370086
10/09/2020,0.290064477,0.27567802,0.304640867,0.14457864,0.1298359,0.160262332,0.331133653,0.311140171,0.350907498,0.050692588,0.041640265,0.061253935,0.034420883,0.027801076,0.041064974,0.027782539,0.022393105,0.033431709,0.017209959,0.013461088,0.021423489,0.013590471,0.009582392,0.017635462,0.09052679,0.076460562,0.106953869
11/09/2020,0.29009743,0.275350965,0.305131644,0.145035396,0.129064288,0.161487643,0.331100614,0.310128415,0.352183909,0.050431439,0.041094952,0.061446485,0.034553866,0.027861696,0.041573787,0.027948462,0.022486813,0.033821863,0.017270436,0.013390192,0.021591073,0.013697551,0.009573446,0.018036077,0.089864807,0.074896893,0.106524132
12/09/2020,0.29020006,0.274891268,0.305933107,0.145366013,0.129136142,0.162285739,0.331162751,0.308891673,0.353844338,0.050134982,0.040430595,0.061316321,0.034672456,0.027664123,0.041989542,0.028083043,0.022424482,0.033971201,0.017340579,0.013442133,0.021610498,0.013801308,0.009717004,0.018063237,0.089238809,0.073799529,0.107140068
13/09/2020,0.290274039,0.274682378,0.306435402,0.145814177,0.128758223,0.163256711,0.330973435,0.309011488,0.353630702,0.04988395,0.040307374,0.061609352,0.034791415,0.027821652,0.042332587,0.028217224,0.022381038,0.034458862,0.017395248,0.013443866,0.021766846,0.013893308,0.00965894,0.018165641,0.088757204,0.072764909,0.107081492
14/09/2020,0.290267812,0.274452206,0.306248702,0.146311501,0.129209037,0.16466904,0.330936555,0.308151717,0.35466515,0.049650548,0.040212708,0.061510879,0.034868595,0.027879848,0.042517869,0.028365592,0.022561339,0.034699359,0.017466916,0.013543456,0.02185752,0.014000907,0.009825151,0.018389429,0.088131575,0.071498483,0.107003135
15/09/2020,0.290281763,0.274591827,0.306611318,0.146841402,0.128744097,0.165395949,0.330889188,0.307169547,0.354251777,0.04937084,0.039555778,0.061257777,0.034987195,0.027928662,0.042443202,0.028501539,0.022760195,0.034824081,0.017523693,0.013482648,0.022066759,0.014091695,0.009876059,0.018533551,0.087512685,0.070782248,0.10657006
16/09/2020,0.290292375,0.27473664,0.306326416,0.147410891,0.128913203,0.166266854,0.330962319,0.306558416,0.354677426,0.049017923,0.039014225,0.060424013,0.035078446,0.027874456,0.042481618,0.028686549,0.022849548,0.035603489,0.017571312,0.013676887,0.022192381,0.014213626,0.009985037,0.018706785,0.08676656,0.069670246,0.105491003
17/09/2020,0.290402917,0.275089582,0.306605037,0.148010191,0.129972211,0.166959869,0.330764863,0.306356727,0.354597886,0.04874026,0.038712342,0.060275465,0.035182529,0.0281413,0.04270682,0.028849999,0.022844383,0.035742015,0.017615859,0.01366628,0.022205029,0.014314513,0.010063651,0.018774033,0.086118869,0.068966887,0.105557691
